Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;53;57;67;53;53
1;48;54;63;50;50
2;47;53;60;51;50
3;46;53;61;56;50
4;51;58;66;51;50
5;46;53;61;52;50
6;47;54;62;55;50
7;50;55;65;57;50
8;52;57;67;55;50
9;50;55;65;52;50
10;47;54;62;53;50
11;48;54;63;52;50
12;47;54;62;55;50
13;50;55;65;50;50
14;47;52;60;53;50
15;50;54;63;52;50
16;49;53;62;49;49
17;46;51;59;59;49
18;49;58;69;62;49
19;52;61;72;59;49
20;49;58;69;56;49
21;46;56;66;46;46
22;47;51;56;56;46
23;46;56;66;53;46
24;49;55;63;56;46
25;46;56;66;46;46
26;47;51;56;49;46
27;46;51;59;52;46
28;49;53;62;49;46
29;46;51;59;46;46
30;47;51;56;47;46
31;46;51;57;55;46
32;47;55;65;52;46
33;50;54;62;51;46
34;50;53;61;56;46
35;51;57;66;66;46
36;56;64;71;56;46
37;51;57;66;55;46
38;50;56;65;58;46
39;53;58;68;53;46
40;49;54;63;58;46
41;53;58;68;55;46
42;50;56;65;54;46
43;51;56;64;54;46
44;51;55;64;51;46
45;50;53;61;56;46
46;51;57;66;56;46
47;51;57;66;59;46
48;53;58;69;53;46
49;48;54;63;48;46
50;47;51;58;47;46
51;46;51;57;48;46
52;47;51;58;49;46
53;46;51;59;48;46
54;47;51;58;54;46
55;48;55;64;64;46
56;54;63;69;54;46
57;48;55;64;53;46
58;49;54;63;56;46
59;46;56;66;59;46
60;51;58;69;51;46
61;46;53;61;54;46
62;49;54;64;64;46
63;54;62;74;67;46
64;57;65;77;64;46
65;54;62;74;61;46
66;51;59;71;56;46
67;46;56;66;59;46
68;49;59;69;64;46
69;54;62;74;61;46
70;51;59;71;51;46
71;46;53;61;52;46
72;49;54;62;49;46
73;46;51;59;46;46
74;47;51;56;56;46
75;46;56;66;61;46
76;51;59;71;64;46
77;54;62;74;54;46
78;49;55;64;51;46
79;46;54;61;46;46
80;47;51;56;49;46
81;46;51;59;46;46
82;47;51;56;47;46
83;46;51;57;50;46
84;47;52;60;47;46
85;46;51;57;48;46
86;47;51;58;58;46
87;48;58;68;55;46
88;47;55;65;58;46
89;48;58;68;59;46
90;49;58;69;62;46
91;52;60;72;59;46
92;51;58;69;56;46
93;46;56;66;53;46
94;49;54;63;49;46
95;46;51;59;46;46
96;47;51;56;51;46
97;46;53;61;52;46
98;49;54;62;55;46
99;52;55;65;52;46
