Numer iteracji;Najlepszy;Sredni;Najgorszy;Wybrany;Ogolnie najlepszy
0;51;69;84;67;67
1;51;69;84;51;51
2;51;58;71;61;51
3;51;63;75;51;51
4;51;58;71;51;51
5;51;58;71;51;51
6;51;58;71;51;51
7;51;57;68;51;51
8;51;57;68;51;51
9;51;57;68;51;51
10;51;57;68;51;51
11;51;57;68;60;51
12;50;62;77;50;50
13;47;57;70;66;50
14;50;68;83;50;50
15;47;57;70;52;50
16;49;58;70;52;50
17;49;58;70;52;50
18;49;58;70;49;49
19;49;57;67;49;49
20;49;56;67;51;49
21;49;57;71;49;49
22;49;56;67;49;49
23;47;56;68;49;49
24;47;56;68;49;49
25;49;56;67;49;49
26;49;56;67;49;49
27;49;56;67;49;49
28;47;56;68;49;49
29;47;56;68;49;49
30;47;56;68;49;49
31;47;56;67;47;47
32;47;56;67;58;47
33;47;63;74;47;47
34;47;56;67;49;47
35;47;57;67;47;47
36;47;56;67;47;47
37;47;56;67;47;47
38;47;56;67;47;47
39;47;56;67;47;47
40;47;56;67;47;47
41;47;56;67;50;47
42;47;57;70;47;47
43;47;56;67;58;47
44;47;63;74;60;47
45;57;64;77;60;47
46;57;64;77;57;47
47;51;62;77;54;47
48;51;61;74;51;47
49;47;56;68;47;47
50;47;55;67;49;47
51;47;56;67;47;47
52;47;55;67;51;47
53;47;57;69;47;47
54;47;55;67;47;47
55;47;55;67;47;47
56;47;55;67;47;47
57;47;55;67;47;47
58;47;55;67;50;47
59;47;56;70;50;47
60;47;57;70;50;47
61;47;57;70;47;47
62;47;55;67;49;47
63;47;56;67;51;47
64;49;57;69;49;47
65;47;56;69;47;47
66;47;55;67;49;47
67;47;56;67;47;47
68;47;55;67;47;47
69;47;55;67;47;47
70;47;55;67;47;47
71;47;55;67;47;47
72;47;55;67;49;47
73;47;56;69;47;47
74;47;55;67;50;47
75;47;57;70;47;47
76;47;55;67;47;47
77;47;55;67;49;47
78;47;56;69;47;47
79;47;55;67;47;47
80;47;55;67;47;47
81;47;55;67;49;47
82;47;56;69;51;47
83;49;57;69;49;47
84;47;56;69;49;47
85;47;56;69;47;47
86;47;55;67;47;47
87;47;55;67;47;47
88;47;55;67;47;47
89;47;55;67;47;47
90;47;55;67;63;47
91;47;66;77;47;47
92;47;55;67;47;47
93;47;55;67;47;47
94;47;55;67;47;47
95;47;55;67;63;47
96;47;66;77;66;47
97;54;69;86;69;47
98;57;71;86;57;47
99;50;62;77;50;47
